"CELL_LINE","COMPOUND_A","COMPOUND_B","MAX_CONC_A","MAX_CONC_B","IC50_A","H_A","Einf_A","IC50_B","H_B","Einf_B","SYNERGY_SCORE","QA","COMBINATION_ID"
"HCC1428","AKT_1","PIK3CA_4",1,1,1,0,100,1,0.3443661,73.94608217,-36.25083,1,"AKT_1.PIK3CA_4"
"HCC1806","AKT_1","PIK3CA_4",1,1,0.386407331,10,68.79768359,0.243004205,2.3174716,27.45112665,66.02567,1,"AKT_1.PIK3CA_4"
"HCC1937","AKT_1","PIK3CA_4",1,1,0.330780931,0.6897943,84.69623591,0.129527895,1.0145241,71.05642216,22.74677,1,"AKT_1.PIK3CA_4"
"HCC38","AKT_1","PIK3CA_4",1,1,1,0.5428527,88.22950844,1,0.2502398,67.45716183,7.084942,1,"AKT_1.PIK3CA_4"
"Hs-578-T","AKT_1","PIK3CA_4",1,1,1,10,58.20008987,0.453403561,1.3324856,39.75346988,38.42932,1,"AKT_1.PIK3CA_4"
"MDA-MB-157","AKT_1","PIK3CA_4",1,1,0.287234072,10,85.9994856,1,0.4530778,42.08758893,11.51393,1,"AKT_1.PIK3CA_4"
"MDA-MB-231","AKT_1","PIK3CA_4",1,1,0.31455829,10,91.39989874,1,0.5409278,53.88638329,21.62847,1,"AKT_1.PIK3CA_4"
"MDA-MB-436","AKT_1","PIK3CA_4",1,1,0.917871964,2.5693121,76.93015411,0.291618934,10,86.49993398,1.456895,1,"AKT_1.PIK3CA_4"
"MDA-MB-453","AKT_1","PIK3CA_4",1,1,0.206642517,0.9755505,0,0.087070959,1.1143802,4.10259796,45.28823,1,"AKT_1.PIK3CA_4"
"MDA-MB-468","AKT_1","PIK3CA_4",1,1,1,0,100,0.290173536,10,59.99982735,13.42196,1,"AKT_1.PIK3CA_4"
"MFM-223","AKT_1","PIK3CA_4",1,1,0.315518551,2.0827652,47.72192352,0.255465845,1.4891083,17.80847237,72.54714,1,"AKT_1.PIK3CA_4"
"M14","AKT_1","PIK3CA_4",1,1,0.348955569,10,83.39954518,1,10,88.6000543,25.36546,1,"AKT_1.PIK3CA_4"
"BT-20","AKT","AKT_SGK",1,1,0.608577451,1.2796542,48.58483054,1,1.167549,61.02545226,24.00158,1,"AKT.AKT_SGK"
"BT-549","AKT","AKT_SGK",1,1,0.788284127,0.5500961,7.38538262,0.237749173,1.9180604,45.60354176,-6.43059,1,"AKT.AKT_SGK"
"CAL-120","AKT","AKT_SGK",1,1,1,10,60.80014651,0.251949655,10,67.69990945,32.8755,1,"AKT.AKT_SGK"
"CAL-148","AKT","AKT_SGK",1,1,0.130310072,1.3877627,0,0.166057315,1.5419554,0.41703371,7.946165,1,"AKT.AKT_SGK"
"CAL-51","AKT","AKT_SGK",1,1,0.185141864,1.146432,20.70997515,1,0.9159081,18.31156909,6.449089,1,"AKT.AKT_SGK"
"CAMA-1","AKT","AKT_SGK",1,1,0.134941022,1.8644439,10.41637929,0.13693395,1.4005939,13.6539618,7.398689,1,"AKT.AKT_SGK"
"DU-4475","AKT","AKT_SGK",1,1,0.383568464,3.7277171,27.92988323,0.232553345,3.666479,62.92960194,3.363864,1,"AKT.AKT_SGK"
"HCC1143","AKT","AKT_SGK",1,1,0.301039091,10,88.39988016,0.486374125,0.6102105,40.16549991,-54.65618,1,"AKT.AKT_SGK"
"HCC1187","AKT","AKT_SGK",1,1,0.247853462,1.9036589,44.88607088,0.319747673,10,65.29959279,6.220093,1,"AKT.AKT_SGK"
"HCC1395","AKT","AKT_SGK",1,1,0.191747452,0.9787155,31.06326496,0.218212853,2.1327413,54.24930781,0.264877,1,"AKT.AKT_SGK"
"HCC1428","AKT","AKT_SGK",1,1,1,0.4842499,70.03875914,1,0,100,-0.3036552,1,"AKT.AKT_SGK"
"HCC1806","AKT","AKT_SGK",1,1,0.35628798,10,63.79880513,0.413556045,10,76.79660495,26.16373,1,"AKT.AKT_SGK"
"HCC1937","AKT","AKT_SGK",1,1,0.308445086,1.0564156,63.01968505,0.59087428,0.6317163,58.9743894,4.925059,1,"AKT.AKT_SGK"
"HCC38","AKT","AKT_SGK",1,1,1,0.5290139,64.26822677,1,1.0746774,65.56235865,-22.18553,1,"AKT.AKT_SGK"
"HCC70","AKT","AKT_SGK",1,1,0.295827674,10,38.49967977,0.265593657,3.5037165,13.77146094,14.06544,1,"AKT.AKT_SGK"
"Hs-578-T","AKT","AKT_SGK",1,1,0.228366318,2.0464938,51.42995689,0.279349914,10,77.49987842,1.386,1,"AKT.AKT_SGK"
"MDA-MB-157","AKT","AKT_SGK",1,1,0.226130731,2.2878399,89.6432416,0.282569295,10,77.99906524,0.4813958,1,"AKT.AKT_SGK"
"MDA-MB-231","AKT","AKT_SGK",1,1,0.283089553,2.565039,85.56898673,1,10,90.40006845,7.929857,1,"AKT.AKT_SGK"
"MDA-MB-436","AKT","AKT_SGK",1,1,0.285611681,10,66.79965839,0.936286779,1.7312965,53.09048095,-15.99217,1,"AKT.AKT_SGK"
"MDA-MB-453","AKT","AKT_SGK",1,1,0.182639301,1.6424766,12.59868536,0.326298395,0.9419206,7.66919852,13.91515,1,"AKT.AKT_SGK"
"MDA-MB-468","AKT","AKT_SGK",1,1,0.31476757,10,59.69960939,0.316561101,10,59.59958606,11.45826,1,"AKT.AKT_SGK"
"MFM-223","AKT","AKT_SGK",1,1,0.129706646,1.5863233,15.35272386,0.203847469,1.4796175,2.44532514,-4.586796,1,"AKT.AKT_SGK"
"M14","AKT","AKT_SGK",1,1,1,1.6149907,34.38400878,0.281741387,1.6369905,25.83359044,-2.156449,1,"AKT.AKT_SGK"
"BT-20","ALK_IGFR","BCL2_BCL2L1",1,1,0.318047297,10,74.29972577,0.967865271,0.9804861,0,6.222098,1,"ALK_IGFR.BCL2_BCL2L1"
"BT-549","ALK_IGFR","BCL2_BCL2L1",1,1,0.416886192,0.8350804,59.83800734,1,0.7700351,33.02799891,10.81692,1,"ALK_IGFR.BCL2_BCL2L1"
"CAL-120","ALK_IGFR","BCL2_BCL2L1",1,1,0.166396557,1.5326752,45.61387127,1,10,35.00011351,9.853207,1,"ALK_IGFR.BCL2_BCL2L1"
"CAL-148","ALK_IGFR","BCL2_BCL2L1",1,1,0.283561666,2.593465,46.12537416,1,0,100,-19.18184,1,"ALK_IGFR.BCL2_BCL2L1"
"CAL-51","ALK_IGFR","BCL2_BCL2L1",1,1,1,0.429615,32.06664176,1,0.8016845,14.89488412,-33.28155,1,"ALK_IGFR.BCL2_BCL2L1"
"CAMA-1","ALK_IGFR","BCL2_BCL2L1",1,1,1,10,92.40017232,1,0,100,-0.8235826,1,"ALK_IGFR.BCL2_BCL2L1"
"DU-4475","ALK_IGFR","BCL2_BCL2L1",1,1,0.001922002,3.0662335,0.26935477,0.107014272,2.5689332,1.72328766,-0.3529815,1,"ALK_IGFR.BCL2_BCL2L1"
"HCC1143","ALK_IGFR","BCL2_BCL2L1",1,1,0.319041488,10,58.09954165,1,10,93.60012995,0.5209419,1,"ALK_IGFR.BCL2_BCL2L1"
"HCC1187","ALK_IGFR","BCL2_BCL2L1",1,1,1,0,100,0.115156886,1.4191682,47.25728534,8.287311,1,"ALK_IGFR.BCL2_BCL2L1"
"HCC1395","ALK_IGFR","BCL2_BCL2L1",1,1,1,10,92.40013927,0.321614384,10,40.79928769,-15.22299,1,"ALK_IGFR.BCL2_BCL2L1"
"HCC1428","ALK_IGFR","BCL2_BCL2L1",1,1,0.140398212,1.4804033,12.51659454,1,0,100,0.521206,1,"ALK_IGFR.BCL2_BCL2L1"
"HCC1806","ALK_IGFR","BCL2_BCL2L1",1,1,1,2.4766101,92.61581813,0.322343778,10,40.19926769,3.958483,1,"ALK_IGFR.BCL2_BCL2L1"
"HCC1937","ALK_IGFR","BCL2_BCL2L1",1,1,1,1.1672747,44.99975138,0.005528637,0.4748602,88.31352611,21.64679,1,"ALK_IGFR.BCL2_BCL2L1"
"HCC38","ALK_IGFR","BCL2_BCL2L1",1,1,0.198027872,3.4069238,9.46441867,1,10,72.20011782,5.332745,1,"ALK_IGFR.BCL2_BCL2L1"
"Hs-578-T","ALK_IGFR","BCL2_BCL2L1",1,1,0.327400003,3.3930679,65.95002882,0.322692682,10,74.79964485,2.512016,1,"ALK_IGFR.BCL2_BCL2L1"
"MDA-MB-157","ALK_IGFR","BCL2_BCL2L1",1,1,0.238149237,10,88.68987594,0.462266644,1.9272094,0,4.902843,1,"ALK_IGFR.BCL2_BCL2L1"
"MDA-MB-231","ALK_IGFR","BCL2_BCL2L1",1,1,0.315230932,10,62.49963287,1,10,72.80004024,11.73083,1,"ALK_IGFR.BCL2_BCL2L1"
"MDA-MB-436","ALK_IGFR","BCL2_BCL2L1",1,1,1,0.402135,69.94421958,0.364508216,1.6139835,43.24444038,-7.434255,1,"ALK_IGFR.BCL2_BCL2L1"
"MDA-MB-453","ALK_IGFR","BCL2_BCL2L1",1,1,0.328473886,10,85.39978488,0.291993165,10,24.8992453,23.75621,1,"ALK_IGFR.BCL2_BCL2L1"
"MDA-MB-468","ALK_IGFR","BCL2_BCL2L1",1,1,0.397825363,0.9620506,22.74446905,1,10,75.40012754,-16.81906,1,"ALK_IGFR.BCL2_BCL2L1"
"MFM-223","ALK_IGFR","BCL2_BCL2L1",1,1,1,0.2829933,59.19003793,0.356068613,0.4618518,0,-48.33802,1,"ALK_IGFR.BCL2_BCL2L1"
"M14","ALK_IGFR","BCL2_BCL2L1",1,1,0.119756995,1.0883065,15.62118445,0.349966474,10,52.39867309,38.96088,1,"ALK_IGFR.BCL2_BCL2L1"
"BT-20","ALK_IGFR","FGFR",1,1,1,0.4692881,68.43734673,0.74604755,0.9553628,11.73088686,8.301439,1,"ALK_IGFR.FGFR"
"BT-549","ALK_IGFR","FGFR",1,1,0.17592665,0.5995098,42.91638105,1,0.6013529,30.50642364,7.021079,1,"ALK_IGFR.FGFR"
"CAL-120","ALK_IGFR","FGFR",1,1,0.078288045,10,87.29665564,1,1.6037293,32.82824829,14.72498,1,"ALK_IGFR.FGFR"
"CAL-148","ALK_IGFR","FGFR",1,1,1,0,100,1,0,100,-6.931929,1,"ALK_IGFR.FGFR"
"CAL-51","ALK_IGFR","FGFR",1,1,1,0.2636929,69.84696872,0.655318032,2.1571322,46.16997226,-9.244266,1,"ALK_IGFR.FGFR"
"CAMA-1","ALK_IGFR","FGFR",1,1,1,0,100,1,0,100,-12.33231,1,"ALK_IGFR.FGFR"
"DU-4475","ALK_IGFR","FGFR",1,1,1e-04,0.1,82.5752714,0.121442596,1.9936395,0,38.11138,1,"ALK_IGFR.FGFR"
"HCC1143","ALK_IGFR","FGFR",1,1,1,0,100,1,0,100,12.0697,1,"ALK_IGFR.FGFR"
"HCC1187","ALK_IGFR","FGFR",1,1,1,0.2725878,94.50414111,0.084330229,2.5462244,49.48220598,1.837311,1,"ALK_IGFR.FGFR"
"HCC1395","ALK_IGFR","FGFR",1,1,0.025211518,1.9032781,26.9460853,0.327604637,10,46.09920843,-52.30551,1,"ALK_IGFR.FGFR"
"HCC1428","ALK_IGFR","FGFR",1,1,1,0,100,1,0,100,-14.72793,1,"ALK_IGFR.FGFR"
"HCC1806","ALK_IGFR","FGFR",1,1,1,0,100,0.328058897,10,40.39913352,16.20751,1,"ALK_IGFR.FGFR"
"HCC1937","ALK_IGFR","FGFR",1,1,1e-04,0.1,94.78021005,1,0.600686,71.5986496,-13.71184,1,"ALK_IGFR.FGFR"
"HCC38","ALK_IGFR","FGFR",1,1,0.093115529,10,70.19983842,0.359978356,10,76.99915744,40.97804,1,"ALK_IGFR.FGFR"
"HCC70","ALK_IGFR","FGFR",1,1,1,0,100,1e-04,0.1,90.39449754,-29.61729,1,"ALK_IGFR.FGFR"
"Hs-578-T","ALK_IGFR","FGFR",1,1,0.012092358,10,86.89990917,0.69588191,1.335509,36.09977338,-0.5019335,1,"ALK_IGFR.FGFR"
"MDA-MB-157","ALK_IGFR","FGFR",1,1,0.0248082,1.9624737,31.05189933,0.416107423,1.367018,13.09129056,9.143121,1,"ALK_IGFR.FGFR"
"MDA-MB-231","ALK_IGFR","FGFR",1,1,1,0,100,1,1.3281655,69.0547968,3.892494,1,"ALK_IGFR.FGFR"
"MDA-MB-436","ALK_IGFR","FGFR",1,1,1,0.5174492,79.19740844,0.271149604,2.9070896,53.46405061,-1.694984,1,"ALK_IGFR.FGFR"
"MDA-MB-453","ALK_IGFR","FGFR",1,1,0.14014565,3.7508779,28.35775717,0.272177985,5.0651488,21.39232849,-17.26433,1,"ALK_IGFR.FGFR"
"MDA-MB-468","ALK_IGFR","FGFR",1,1,1,0,100,0.386207184,10,89.19920224,-14.43309,1,"ALK_IGFR.FGFR"
"MFM-223","ALK_IGFR","FGFR",1,1,0.099558639,10,29.94939457,0.602720811,1.0141799,1.70672019,26.88667,1,"ALK_IGFR.FGFR"
"BT-20","ATR_4","PIK3C",1,1,0.257464893,1.2283926,29.31418812,1,1.4986426,7.65996033,-0.03887637,1,"ATR_4.PIK3C"
"BT-549","ATR_4","PIK3C",1,1,0.273728466,5.3078429,33.63156369,1,10,30.60003565,-16.64244,1,"ATR_4.PIK3C"
"CAL-120","ATR_4","PIK3C",1,1,1,0.3628591,46.76974388,0.314591117,4.4218865,69.61870071,-35.45169,1,"ATR_4.PIK3C"
"CAL-148","ATR_4","PIK3C",1,1,0.306231646,10,46.29956673,1,2.2439957,2.6112002,-11.03884,1,"ATR_4.PIK3C"
"CAL-51","ATR_4","PIK3C",1,1,0.995543343,0.9598695,0,0.257226051,2.4152188,0.71683619,-2.933833,1,"ATR_4.PIK3C"
"CAMA-1","ATR_4","PIK3C",1,1,0.374248301,10,52.39743428,0.373621609,10,59.0978304,-43.02727,1,"ATR_4.PIK3C"
"DU-4475","ATR_4","PIK3C",1,1,0.144419462,1.8281997,0,0.21831841,1.6626365,0,28.30141,1,"ATR_4.PIK3C"
"HCC1143","ATR_4","PIK3C",1,1,0.359883437,0.8201634,33.59416781,0.362841776,10,33.79737693,-54.7326,1,"ATR_4.PIK3C"
"HCC1187","ATR_4","PIK3C",1,1,0.220874255,2.5863976,27.01790099,1,10,18.40000934,4.735578,1,"ATR_4.PIK3C"
"HCC1395","ATR_4","PIK3C",1,1,0.795650648,1.1084054,0.40614762,0.427557969,1.5907647,0,-19.70053,1,"ATR_4.PIK3C"
"HCC1428","ATR_4","PIK3C",1,1,1,0.4844563,45.91067504,1,0.4154051,13.43007065,-39.63585,1,"ATR_4.PIK3C"
"HCC1806","ATR_4","PIK3C",1,1,0.298598191,10,18.89946671,0.312007437,10,10.69917518,-27.38824,1,"ATR_4.PIK3C"
"HCC1937","ATR_4","PIK3C",1,1,1,10,77.60007315,1,0,100,-12.43187,1,"ATR_4.PIK3C"
"HCC70","ATR_4","PIK3C",1,1,0.608073486,1.2974325,0,0.313433692,10,71.69966846,3.776779,1,"ATR_4.PIK3C"
"MDA-MB-231","ATR_4","PIK3C",1,1,0.206514336,1.0371478,64.6086522,1,10,43.6000946,-22.18257,1,"ATR_4.PIK3C"
"MDA-MB-436","ATR_4","PIK3C",1,1,0.294759492,3.2499207,53.74100944,0.336720084,10,66.19935153,4.027389,1,"ATR_4.PIK3C"
"MDA-MB-453","ATR_4","PIK3C",1,1,0.208633968,2.5703016,9.68531014,0.223136724,2.4399314,6.64216819,14.1098,1,"ATR_4.PIK3C"
"MDA-MB-468","ATR_4","PIK3C",1,1,1,10,94.00011128,1,10,53.20003755,-1.14188,1,"ATR_4.PIK3C"
"MFM-223","ATR_4","PIK3C",1,1,0.304446422,2.2841673,46.50617685,1,10,57.60023632,3.42052,1,"ATR_4.PIK3C"
"M14","ATR_4","PIK3C",1,1,0.299350334,10,63.19968461,0.347713768,10,22.59798691,-2.767569,1,"ATR_4.PIK3C"
"BT-20","ATR_4","PIK3CB_PIK3CD",1,1,0.851871362,0.80465,56.45475357,1,0.7943773,16.96355534,3.162194,1,"ATR_4.PIK3CB_PIK3CD"
"BT-549","ATR_4","PIK3CB_PIK3CD",1,1,0.143952159,0.7108563,30.20474186,1,10,44.00028335,-34.88699,1,"ATR_4.PIK3CB_PIK3CD"
"CAL-120","ATR_4","PIK3CB_PIK3CD",1,1,0.072663069,1.2757651,56.41788162,0.206251411,1.0601375,55.75738958,-49.68424,1,"ATR_4.PIK3CB_PIK3CD"
"CAL-148","ATR_4","PIK3CB_PIK3CD",1,1,0.325777532,2.9912946,15.14187366,0.373986136,10,52.6974677,-16.17035,1,"ATR_4.PIK3CB_PIK3CD"
"CAL-51","ATR_4","PIK3CB_PIK3CD",1,1,1,0.7425622,79.77535028,0.288374345,2.1341627,0,3.874021,1,"ATR_4.PIK3CB_PIK3CD"
"CAMA-1","ATR_4","PIK3CB_PIK3CD",1,1,0.23299217,0.8084795,0,0.341838576,10,59.19911084,-19.23881,1,"ATR_4.PIK3CB_PIK3CD"
"HCC1143","ATR_4","PIK3CB_PIK3CD",1,1,1,0.626327,33.81960732,0.363791551,10,36.99743646,-28.73563,1,"ATR_4.PIK3CB_PIK3CD"
"HCC1187","ATR_4","PIK3CB_PIK3CD",1,1,0.302137125,10,71.79979034,0.337764866,10,67.09935584,-1.054158,1,"ATR_4.PIK3CB_PIK3CD"
"HCC1395","ATR_4","PIK3CB_PIK3CD",1,1,0.233941423,0.2897749,28.30238584,0.459041609,1.5201322,0,-0.4570231,1,"ATR_4.PIK3CB_PIK3CD"
"HCC1428","ATR_4","PIK3CB_PIK3CD",1,1,1,10,80.00005891,0.538906834,1.0175303,45.72126662,2.599688,1,"ATR_4.PIK3CB_PIK3CD"
"HCC1806","ATR_4","PIK3CB_PIK3CD",1,1,0.877734802,9.8430287,86.84661272,0.326179246,10,10.99877564,18.97245,1,"ATR_4.PIK3CB_PIK3CD"
"HCC1937","ATR_4","PIK3CB_PIK3CD",1,1,1,0.3589901,51.55371571,1,0,100,-18.19047,1,"ATR_4.PIK3CB_PIK3CD"
"HCC38","ATR_4","PIK3CB_PIK3CD",1,1,0.185079132,10,92.37960645,0.543492987,1.4118036,0,-38.89544,1,"ATR_4.PIK3CB_PIK3CD"
"HCC70","ATR_4","PIK3CB_PIK3CD",1,1,0.113065144,1.0921469,0,1,10,45.60001417,2.040217,1,"ATR_4.PIK3CB_PIK3CD"
"MDA-MB-157","ATR_4","PIK3CB_PIK3CD",1,1,0.121149799,0.4347063,28.78180751,0.348659333,10,40.09839862,6.537131,1,"ATR_4.PIK3CB_PIK3CD"
"MDA-MB-231","ATR_4","PIK3CB_PIK3CD",1,1,1,0.4240995,49.82925505,0.973151944,9.9960483,38.51242704,-25.43972,1,"ATR_4.PIK3CB_PIK3CD"
"MDA-MB-436","ATR_4","PIK3CB_PIK3CD",1,1,0.123268954,0.7922607,61.91568934,1,1.4986328,24.57164445,4.436394,1,"ATR_4.PIK3CB_PIK3CD"
"MDA-MB-453","ATR_4","PIK3CB_PIK3CD",1,1,0.137877317,1.009264,24.79553143,0.165906834,1.8592501,4.68303764,-6.023653,1,"ATR_4.PIK3CB_PIK3CD"
"MDA-MB-468","ATR_4","PIK3CB_PIK3CD",1,1,1,0.2210894,82.82712052,0.350346873,10,77.69937827,11.0546,1,"ATR_4.PIK3CB_PIK3CD"
"MFM-223","ATR_4","PIK3CB_PIK3CD",1,1,0.839029315,0.7263764,49.17036307,0.342950505,10,74.49942018,-32.26567,1,"ATR_4.PIK3CB_PIK3CD"
"M14","ATR_4","PIK3CB_PIK3CD",1,1,0.396781835,1.0220434,0,0.26376389,3.704272,18.81756686,-62.95476,1,"ATR_4.PIK3CB_PIK3CD"
"C32","BCL2","IAP",1,3,0.002691327,2.1988386,7.5440046,0.305817591,2.123899,7.58785774,-20.7688,1,"BCL2.IAP"
"COLO-205","BCL2","IAP",1,3,1,0.3783535,52.0530225,0.249736653,2.0498687,1.36603901,24.85111,1,"BCL2.IAP"
"HCT-116","BCL2","IAP",0.1,1,0.018228871,10,93.08412857,0.388838694,1.3195378,34.42166241,30.8436,1,"BCL2.IAP"
"LS-513","BCL2","IAP",1,3,1,0,100,0.953801031,1.8261812,19.08574886,15.93,1,"BCL2.IAP"
"NCI-H747","BCL2","IAP",1,3,0.297009963,0.2523255,0,1.207320367,0.8085189,0,53.97616,1,"BCL2.IAP"
"RKO","BCL2","IAP",1,3,1,10,90.60002371,1,0,100,68.75888,1,"BCL2.IAP"
"SW48","BCL2","IAP",1,3,1e-04,0.1,75.16466112,0.160420203,0.7355775,11.59354423,74.67944,1,"BCL2.IAP"
"SW620","BCL2","IAP",1,0.3,1,0,100,1,0,100,8.219873,1,"BCL2.IAP"
"SW837","BCL2","IAP",1,3,0.031496731,10,71.09995275,3,10,92.20016915,16.19185,1,"BCL2.IAP"
"SW948","BCL2","IAP",1,3,1,1.03037,65.46568663,3,10,5.20045431,46.10967,1,"BCL2.IAP"
"C32","BCL2","MTOR",0.3,3,0.211378329,1.2550379,0,0.230519792,1.3548787,0,-94.31954,1,"BCL2.MTOR"
"COLO-205","BCL2","MTOR",0.3,3,0.103124445,10,44.29868617,0.29421808,2.5977949,2.82355613,-24.90664,1,"BCL2.MTOR"
"LS-513","BCL2","MTOR",0.3,3,0.3,10,77.00060966,0.782298113,1.8700548,19.75648615,-29.81983,1,"BCL2.MTOR"
"NCI-H747","BCL2","MTOR",0.3,3,0.204706743,0.7023845,0,1.348100436,1.6720546,0,22.40971,1,"BCL2.MTOR"
"RKO","BCL2","MTOR",0.3,3,0.096481961,10,35.09922336,1,0,100,-8.175757,1,"BCL2.MTOR"
"SW48","BCL2","MTOR",0.3,3,0.077706006,0.8291963,1.2129791,0.153923295,1.1816733,18.84821345,0.1461367,1,"BCL2.MTOR"
"SW620","BCL2","MTOR",0.3,0.3,0.3,0.6705403,31.04729502,0.00958906,10,94.1999283,-8.524069,1,"BCL2.MTOR"
"SW837","BCL2","MTOR",0.3,3,0.264829149,0.9508722,0,1,0,100,-14.72066,1,"BCL2.MTOR"
"SW948","BCL2","MTOR",0.3,3,0.096679066,10,20.49901629,2.983248063,10,0,-35.19141,1,"BCL2.MTOR"
"C32","BCL2","PIK3C",10,3,1.848328382,2.5018814,15.72625688,0.224889698,1.8003256,8.36956634,-65.7007,1,"BCL2.PIK3C"
"COLO-205","BCL2","PIK3C",10,3,1.064636989,1.4173659,10.43733857,0.283029686,3.0903385,3.78115754,3.670574,1,"BCL2.PIK3C"
"HT-29","BCL2","PIK3C",10,3,0.652843919,0.9610288,0,1,0,100,-21.8868,1,"BCL2.PIK3C"
"LS-513","BCL2","PIK3C",10,3,1.039952045,1.5869015,5.26621692,0.593600539,2.3719666,24.5141352,26.14727,1,"BCL2.PIK3C"
"NCI-H747","BCL2","PIK3C",10,3,1.254585951,0.6702137,0,1.010975333,1.0957417,0,4.789135,1,"BCL2.PIK3C"
"RKO","BCL2","PIK3C",10,3,1.524195438,2.1233301,17.4284785,1.049280128,10,91.0997486,-8.956662,1,"BCL2.PIK3C"
"SW48","BCL2","PIK3C",10,3,0.137276545,1.2089373,11.34560837,0.143646836,1.1407723,19.46322015,36.35232,1,"BCL2.PIK3C"
"SW620","BCL2","PIK3C",3,0.3,3,0.6301727,39.49817865,0.125196814,0.9877499,92.10916821,-23.7367,1,"BCL2.PIK3C"
"SW837","BCL2","PIK3C",10,3,0.475183443,0.9562499,50.33931798,3,10,81.40030489,9.765179,1,"BCL2.PIK3C"
"SW948","BCL2","PIK3C",10,3,0.349881736,1.3701529,3.49718592,2.863937141,10,0,-13.85517,1,"BCL2.PIK3C"
"C32","BCL2","PIK3CB",10,3,10,0.235173,87.10517379,0.229501471,1.6352629,6.88381161,-54.07551,1,"BCL2.PIK3CB"
"COLO-205","BCL2","PIK3CB",10,3,4.862390627,10,74.78138343,0.283879085,2.4116794,3.28550844,-14.34935,1,"BCL2.PIK3CB"
"NCI-H747","BCL2","PIK3CB",10,3,10,0.3095149,52.51267057,1.122748752,0.8606147,0,-35.54738,1,"BCL2.PIK3CB"
"RKO","BCL2","PIK3CB",10,3,10,10,18.60000922,1,0,100,-32.03151,1,"BCL2.PIK3CB"
"SW48","BCL2","PIK3CB",10,3,4.886151473,1.6777108,0,0.131026758,0.9732576,17.70010824,0.7372668,1,"BCL2.PIK3CB"
"SW620","BCL2","PIK3CB",10,0.3,0.172526983,10,90.87312037,0.003842877,10,92.24990238,-4.275569,1,"BCL2.PIK3CB"
"SW837","BCL2","PIK3CB",10,3,0.110881115,10,91.99993008,0.261813095,10,94.59960145,-2.963888,1,"BCL2.PIK3CB"
"Calu-6","BCL2","Vinorelbine",0.03,3,0.025151889,1.7483577,0,1.071731115,0.6621352,17.61794769,-7.144244,1,"BCL2.Vinorelbine"
"DMS-114","BCL2","Vinorelbine",0.1,3,0.042050847,1.8954233,0,3,10,91.00017604,-3.504824,1,"BCL2.Vinorelbine"
"NCI-H1299","BCL2","Vinorelbine",0.3,3,0.055004036,1.9539525,23.81466816,1.061212878,10,85.09953426,26.03809,1,"BCL2.Vinorelbine"
"NCI-H1437","BCL2","Vinorelbine",0.3,3,0.020979812,1.870993,1.18338188,0.244453711,0.5761902,56.72966617,18.76852,1,"BCL2.Vinorelbine"
"NCI-H1563","BCL2","Vinorelbine",0.03,3,0.03,10,30.40058963,1.192839756,10,43.29439859,-1.408224,1,"BCL2.Vinorelbine"
"NCI-H1703","BCL2","Vinorelbine",0.03,3,0.016824551,2.6479192,0,3,2.5647497,68.83216729,-2.194467,1,"BCL2.Vinorelbine"
"NCI-H1793","BCL2","Vinorelbine",0.1,3,0.017538226,3.4674703,10.2781245,0.402727417,1.2230067,29.63462204,26.46621,1,"BCL2.Vinorelbine"
"NCI-H1975","BCL2","Vinorelbine",0.03,3,0.03,3.8741531,8.602284,3,1.1265146,40.71199533,12.42092,1,"BCL2.Vinorelbine"
"NCI-H2085","BCL2","Vinorelbine",3,3,0.020458244,1.1624348,50.67538214,1.13232679,1.2943968,11.2229725,73.52507,1,"BCL2.Vinorelbine"
"NCI-H2170","BCL2","Vinorelbine",0.03,3,0.011261877,10,42.19677963,0.607609238,2.2812458,10.32129668,15.41221,1,"BCL2.Vinorelbine"
"NCI-H2228","BCL2","Vinorelbine",0.1,3,0.062333654,0.9561829,0,1.954913221,0.8965184,0,15.52636,1,"BCL2.Vinorelbine"
"NCI-H226","BCL2","Vinorelbine",0.03,3,0.011060156,1.3083677,0,3,0.6734004,17.06253922,46.19598,1,"BCL2.Vinorelbine"
"NCI-H2291","BCL2","Vinorelbine",1,3,0.022678111,1.4776299,46.81126347,0.936347034,10,19.99922554,53.98275,1,"BCL2.Vinorelbine"
"NCI-H23","BCL2","Vinorelbine",0.1,3,0.025270701,3.1978229,19.52495247,0.439936333,0.9417844,72.3531436,-23.0954,1,"BCL2.Vinorelbine"
"NCI-H3122","BCL2","Vinorelbine",0.1,3,0.018916868,2.9454832,1.91440316,0.316345696,10,78.39998869,21.23387,1,"BCL2.Vinorelbine"
"NCI-H358","BCL2","Vinorelbine",0.03,3,0.029190741,1.85847,0,1.037191286,1.5340767,73.35549543,8.430927,1,"BCL2.Vinorelbine"
"NCI-H520","BCL2","Vinorelbine",0.01,3,0.01,0.6441313,58.82535056,1,0,100,-14.08532,1,"BCL2.Vinorelbine"
"NCI-H522","BCL2","Vinorelbine",0.01,3,0.01,0.2641281,27.52737244,3,0.4453388,4.28072698,15.78573,1,"BCL2.Vinorelbine"
"NCI-H838","BCL2","Vinorelbine",0.1,3,0.01690574,2.8421893,3.92029334,3,2.291045,52.07995143,30.47943,1,"BCL2.Vinorelbine"
"SW900","BCL2","Vinorelbine",0.1,3,0.028203783,10,31.49971197,0.193699543,0.9823942,36.72412288,33.8756,1,"BCL2.Vinorelbine"
